,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
46951,311492,20in Monitor,1,109.99,12/2/2019 15:52,"363 Madison St, Dallas, TX 75001"
46952,311493,Lightning Charging Cable,1,14.95,12/26/2019 20:50,"721 5th St, Los Angeles, CA 90001"
46953,311494,AA Batteries (4-pack),1,3.84,12/20/2019 12:14,"985 Wilson St, Los Angeles, CA 90001"
46954,311495,AAA Batteries (4-pack),1,2.99,12/24/2019 13:53,"244 Jefferson St, Dallas, TX 75001"
46955,311496,AAA Batteries (4-pack),2,2.99,12/2/2019 7:06,"238 Jefferson St, San Francisco, CA 94016"
46956,311497,AAA Batteries (4-pack),2,2.99,12/31/2019 23:05,"855 Spruce St, Seattle, WA 98101"
46957,311498,AAA Batteries (4-pack),1,2.99,12/10/2019 15:54,"489 River St, San Francisco, CA 94016"
46958,311499,ThinkPad Laptop,1,999.99,12/25/2019 0:27,"341 7th St, New York City, NY 10001"
46959,311500,iPhone,1,700,12/10/2019 14:09,"910 11th St, Atlanta, GA 30301"
46960,311500,Lightning Charging Cable,1,14.95,12/10/2019 14:09,"910 11th St, Atlanta, GA 30301"
46961,311501,AA Batteries (4-pack),1,3.84,12/31/2019 14:39,"533 Hill St, San Francisco, CA 94016"
46962,311502,AA Batteries (4-pack),1,3.84,12/7/2019 16:24,"473 8th St, San Francisco, CA 94016"
46963,311503,27in 4K Gaming Monitor,1,389.99,12/7/2019 10:56,"782 Center St, New York City, NY 10001"
46964,311504,AA Batteries (4-pack),1,3.84,12/22/2019 18:35,"74 2nd St, Portland, OR 97035"
46965,311505,Apple Airpods Headphones,1,150,12/5/2019 15:27,"700 11th St, Boston, MA 02215"
46966,311506,Lightning Charging Cable,1,14.95,12/16/2019 18:52,"243 13th St, New York City, NY 10001"
46967,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
46968,311507,Flatscreen TV,1,300,12/25/2019 16:35,"17 Dogwood St, San Francisco, CA 94016"
46969,311508,AAA Batteries (4-pack),3,2.99,12/9/2019 11:01,"392 Park St, Atlanta, GA 30301"
46970,311509,AA Batteries (4-pack),2,3.84,12/13/2019 8:15,"763 North St, Portland, ME 04101"
46971,311510,27in 4K Gaming Monitor,1,389.99,12/15/2019 19:36,"951 Cedar St, Boston, MA 02215"
46972,311511,AA Batteries (4-pack),1,3.84,12/15/2019 11:00,"795 Meadow St, New York City, NY 10001"
46973,311512,AAA Batteries (4-pack),1,2.99,12/3/2019 10:22,"161 10th St, Los Angeles, CA 90001"
46974,311513,USB-C Charging Cable,1,11.95,12/18/2019 12:07,"311 Spruce St, Austin, TX 73301"
46975,311514,Apple Airpods Headphones,1,150,12/23/2019 10:56,"373 Park St, Los Angeles, CA 90001"
46976,311515,AA Batteries (4-pack),1,3.84,12/16/2019 10:20,"233 Jackson St, New York City, NY 10001"
46977,311516,AA Batteries (4-pack),2,3.84,12/1/2019 14:33,"99 4th St, Austin, TX 73301"
46978,311517,Wired Headphones,1,11.99,12/12/2019 19:53,"540 Wilson St, Boston, MA 02215"
46979,311518,ThinkPad Laptop,1,999.99,12/29/2019 14:49,"430 Chestnut St, Dallas, TX 75001"
46980,311519,iPhone,1,700,12/17/2019 0:11,"679 Ridge St, Seattle, WA 98101"
46981,311520,iPhone,1,700,12/31/2019 22:35,"787 8th St, New York City, NY 10001"
46982,311521,Lightning Charging Cable,1,14.95,12/12/2019 17:18,"798 River St, San Francisco, CA 94016"
46983,311522,Apple Airpods Headphones,1,150,12/15/2019 20:46,"353 River St, San Francisco, CA 94016"
46984,311523,Apple Airpods Headphones,1,150,12/14/2019 17:39,"482 Cherry St, San Francisco, CA 94016"
46985,311524,AA Batteries (4-pack),2,3.84,12/16/2019 21:56,"9 Highland St, San Francisco, CA 94016"
46986,311525,Macbook Pro Laptop,1,1700,12/19/2019 19:28,"12 Spruce St, San Francisco, CA 94016"
46987,311526,AA Batteries (4-pack),1,3.84,12/20/2019 10:50,"402 River St, San Francisco, CA 94016"
46988,311527,ThinkPad Laptop,1,999.99,12/15/2019 0:37,"893 Lake St, Austin, TX 73301"
46989,311528,Lightning Charging Cable,2,14.95,12/30/2019 12:29,"947 Maple St, San Francisco, CA 94016"
46990,311529,27in 4K Gaming Monitor,1,389.99,12/27/2019 14:32,"818 Center St, New York City, NY 10001"
46991,311530,AA Batteries (4-pack),1,3.84,12/4/2019 18:22,"127 North St, Los Angeles, CA 90001"
46992,311531,Lightning Charging Cable,1,14.95,12/7/2019 16:53,"491 Hickory St, New York City, NY 10001"
46993,311532,AAA Batteries (4-pack),1,2.99,12/31/2019 3:30,"124 Madison St, New York City, NY 10001"
46994,311533,AA Batteries (4-pack),3,3.84,12/10/2019 7:42,"629 Lincoln St, Atlanta, GA 30301"
46995,311534,Flatscreen TV,1,300,12/20/2019 2:47,"379 Jefferson St, San Francisco, CA 94016"
46996,311535,Lightning Charging Cable,1,14.95,12/7/2019 13:13,"767 Chestnut St, Los Angeles, CA 90001"
46997,311536,27in 4K Gaming Monitor,1,389.99,12/23/2019 10:02,"329 Main St, Dallas, TX 75001"
46998,311537,Wired Headphones,1,11.99,12/14/2019 11:27,"446 Main St, Los Angeles, CA 90001"
46999,311538,Apple Airpods Headphones,1,150,12/4/2019 10:09,"978 Spruce St, New York City, NY 10001"
47000,311539,Bose SoundSport Headphones,1,99.99,12/16/2019 12:09,"186 Maple St, Atlanta, GA 30301"
47001,311540,27in FHD Monitor,1,149.99,12/2/2019 13:51,"494 West St, Boston, MA 02215"
47002,311541,Google Phone,1,600,12/4/2019 8:12,"96 River St, Austin, TX 73301"
47003,311541,USB-C Charging Cable,1,11.95,12/4/2019 8:12,"96 River St, Austin, TX 73301"
47004,311542,27in 4K Gaming Monitor,1,389.99,12/11/2019 11:06,"58 Lake St, Seattle, WA 98101"
47005,311543,Flatscreen TV,1,300,12/29/2019 11:52,"815 Washington St, New York City, NY 10001"
47006,311544,Google Phone,1,600,12/24/2019 20:20,"880 Church St, Atlanta, GA 30301"
47007,311545,AA Batteries (4-pack),1,3.84,12/9/2019 12:52,"314 Center St, Boston, MA 02215"
47008,311546,Lightning Charging Cable,1,14.95,12/14/2019 12:11,"911 Maple St, Austin, TX 73301"
47009,311547,AA Batteries (4-pack),1,3.84,12/16/2019 22:37,"403 7th St, San Francisco, CA 94016"
47010,311548,Wired Headphones,1,11.99,12/20/2019 13:33,"187 Washington St, San Francisco, CA 94016"
47011,311549,AA Batteries (4-pack),1,3.84,12/2/2019 11:05,"18 14th St, Seattle, WA 98101"
47012,311550,AAA Batteries (4-pack),1,2.99,12/9/2019 2:13,"377 South St, San Francisco, CA 94016"
47013,311551,27in FHD Monitor,1,149.99,12/4/2019 19:02,"784 North St, Los Angeles, CA 90001"
47014,311552,Lightning Charging Cable,1,14.95,12/3/2019 9:04,"736 North St, Atlanta, GA 30301"
47015,311553,Lightning Charging Cable,1,14.95,12/14/2019 9:39,"732 Hickory St, Boston, MA 02215"
47016,311554,Apple Airpods Headphones,1,150,12/10/2019 20:14,"682 Church St, New York City, NY 10001"
47017,311555,Bose SoundSport Headphones,1,99.99,12/27/2019 19:22,"473 Ridge St, Los Angeles, CA 90001"
47018,311556,Wired Headphones,1,11.99,12/20/2019 20:00,"99 Jackson St, Dallas, TX 75001"
47019,311557,Apple Airpods Headphones,1,150,12/6/2019 14:58,"861 Madison St, Dallas, TX 75001"
47020,311558,Lightning Charging Cable,1,14.95,12/20/2019 9:55,"570 Walnut St, San Francisco, CA 94016"
47021,311558,ThinkPad Laptop,1,999.99,12/20/2019 9:55,"570 Walnut St, San Francisco, CA 94016"
47022,311559,Lightning Charging Cable,1,14.95,12/8/2019 14:32,"399 North St, Los Angeles, CA 90001"
47023,311560,Wired Headphones,1,11.99,12/25/2019 16:50,"375 South St, Atlanta, GA 30301"
47024,311561,AA Batteries (4-pack),3,3.84,12/17/2019 23:38,"663 2nd St, San Francisco, CA 94016"
47025,311562,Macbook Pro Laptop,1,1700,12/29/2019 23:36,"644 Forest St, New York City, NY 10001"
47026,311563,iPhone,1,700,12/9/2019 20:16,"798 Jefferson St, Seattle, WA 98101"
47027,311564,AAA Batteries (4-pack),3,2.99,12/14/2019 21:36,"800 Dogwood St, San Francisco, CA 94016"
47028,311565,AA Batteries (4-pack),2,3.84,12/2/2019 11:06,"374 Ridge St, Portland, OR 97035"
47029,311566,AA Batteries (4-pack),3,3.84,12/26/2019 14:23,"648 5th St, Seattle, WA 98101"
47030,311567,Lightning Charging Cable,1,14.95,12/6/2019 23:33,"462 Elm St, New York City, NY 10001"
47031,311568,Wired Headphones,1,11.99,12/3/2019 11:20,"400 Johnson St, Austin, TX 73301"
47032,311569,USB-C Charging Cable,1,11.95,12/27/2019 11:56,"311 Lincoln St, Boston, MA 02215"
47033,311570,Flatscreen TV,1,300,12/5/2019 18:30,"766 Center St, New York City, NY 10001"
47034,311571,USB-C Charging Cable,2,11.95,12/13/2019 21:00,"757 Sunset St, San Francisco, CA 94016"
47035,311572,Macbook Pro Laptop,1,1700,12/18/2019 22:00,"905 Pine St, Portland, OR 97035"
47036,311573,Macbook Pro Laptop,1,1700,12/15/2019 19:02,"54 Cedar St, San Francisco, CA 94016"
47037,311574,Google Phone,1,600,12/16/2019 20:27,"47 Highland St, Seattle, WA 98101"
47038,311575,Bose SoundSport Headphones,1,99.99,12/7/2019 12:26,"301 2nd St, San Francisco, CA 94016"
47039,311576,USB-C Charging Cable,1,11.95,12/13/2019 21:35,"195 Highland St, Los Angeles, CA 90001"
47040,311577,USB-C Charging Cable,1,11.95,12/6/2019 10:55,"222 2nd St, San Francisco, CA 94016"
47041,311578,USB-C Charging Cable,2,11.95,12/19/2019 20:25,"337 14th St, Dallas, TX 75001"
47042,311579,AA Batteries (4-pack),1,3.84,12/2/2019 22:44,"353 North St, San Francisco, CA 94016"
47043,311580,AA Batteries (4-pack),1,3.84,12/25/2019 17:06,"64 Cedar St, San Francisco, CA 94016"
47044,311581,Macbook Pro Laptop,1,1700,12/17/2019 9:58,"369 7th St, Boston, MA 02215"
47045,311582,Macbook Pro Laptop,1,1700,12/18/2019 11:25,"319 River St, Seattle, WA 98101"
47046,311583,Lightning Charging Cable,1,14.95,12/31/2019 19:10,"200 Washington St, Los Angeles, CA 90001"
47047,311584,Vareebadd Phone,1,400,12/24/2019 8:34,"588 7th St, Los Angeles, CA 90001"
47048,311585,Bose SoundSport Headphones,1,99.99,12/11/2019 20:45,"196 Washington St, San Francisco, CA 94016"
47049,311586,ThinkPad Laptop,1,999.99,12/1/2019 21:57,"477 Dogwood St, San Francisco, CA 94016"
47050,311587,Macbook Pro Laptop,1,1700,12/8/2019 19:17,"118 Hill St, Los Angeles, CA 90001"
47051,311588,Macbook Pro Laptop,1,1700,12/5/2019 19:03,"27 10th St, Seattle, WA 98101"
47052,311589,iPhone,1,700,12/17/2019 18:54,"124 1st St, Dallas, TX 75001"
47053,311589,Lightning Charging Cable,1,14.95,12/17/2019 18:54,"124 1st St, Dallas, TX 75001"
47054,311590,AAA Batteries (4-pack),1,2.99,12/31/2019 17:47,"887 Jackson St, Portland, OR 97035"
47055,311591,AA Batteries (4-pack),1,3.84,12/27/2019 17:54,"198 10th St, San Francisco, CA 94016"
47056,311592,AA Batteries (4-pack),1,3.84,12/10/2019 6:27,"550 Pine St, San Francisco, CA 94016"
47057,311593,LG Washing Machine,1,600,12/8/2019 21:15,"725 11th St, Portland, ME 04101"
47058,311594,AAA Batteries (4-pack),1,2.99,12/16/2019 17:41,"194 Walnut St, New York City, NY 10001"
47059,311595,34in Ultrawide Monitor,1,379.99,12/27/2019 23:41,"730 Lakeview St, Los Angeles, CA 90001"
47060,311596,AAA Batteries (4-pack),4,2.99,12/15/2019 10:23,"589 Elm St, San Francisco, CA 94016"
47061,311597,Macbook Pro Laptop,1,1700,12/15/2019 13:08,"753 9th St, San Francisco, CA 94016"
47062,311598,Google Phone,1,600,12/21/2019 18:20,"274 Washington St, New York City, NY 10001"
47063,311599,Lightning Charging Cable,1,14.95,12/11/2019 20:11,"150 Madison St, Los Angeles, CA 90001"
47064,311600,34in Ultrawide Monitor,1,379.99,12/25/2019 13:59,"789 9th St, Portland, OR 97035"
47065,311601,iPhone,1,700,12/18/2019 8:16,"766 West St, San Francisco, CA 94016"
47066,311602,27in 4K Gaming Monitor,1,389.99,12/11/2019 18:07,"667 Ridge St, Boston, MA 02215"
47067,311603,AAA Batteries (4-pack),1,2.99,12/6/2019 13:42,"722 5th St, Austin, TX 73301"
47068,311604,AA Batteries (4-pack),1,3.84,12/20/2019 17:37,"142 Center St, San Francisco, CA 94016"
47069,311605,AAA Batteries (4-pack),1,2.99,12/31/2019 22:04,"594 Wilson St, San Francisco, CA 94016"
47070,311606,iPhone,1,700,12/4/2019 20:35,"267 Forest St, Boston, MA 02215"
47071,311607,Lightning Charging Cable,1,14.95,12/20/2019 17:43,"244 Wilson St, Atlanta, GA 30301"
47072,311608,AA Batteries (4-pack),3,3.84,12/12/2019 9:35,"205 Lake St, Dallas, TX 75001"
47073,311609,27in FHD Monitor,1,149.99,12/17/2019 10:45,"755 Hickory St, San Francisco, CA 94016"
47074,311610,USB-C Charging Cable,1,11.95,12/2/2019 1:04,"517 South St, Los Angeles, CA 90001"
47075,311611,Lightning Charging Cable,1,14.95,12/17/2019 18:29,"987 Elm St, Boston, MA 02215"
47076,311612,Lightning Charging Cable,1,14.95,12/4/2019 16:30,"516 River St, San Francisco, CA 94016"
47077,311613,Macbook Pro Laptop,1,1700,12/2/2019 0:40,"705 Forest St, San Francisco, CA 94016"
47078,311614,Macbook Pro Laptop,1,1700,12/8/2019 15:08,"751 Wilson St, Los Angeles, CA 90001"
47079,311615,Apple Airpods Headphones,1,150,12/29/2019 0:42,"454 Main St, San Francisco, CA 94016"
47080,311616,USB-C Charging Cable,1,11.95,12/29/2019 19:57,"197 7th St, Dallas, TX 75001"
47081,311617,ThinkPad Laptop,1,999.99,12/6/2019 1:08,"140 Pine St, Portland, ME 04101"
47082,311618,USB-C Charging Cable,1,11.95,12/15/2019 8:01,"907 Johnson St, San Francisco, CA 94016"
47083,311619,20in Monitor,1,109.99,12/31/2019 18:22,"121 Madison St, Atlanta, GA 30301"
47084,311620,AAA Batteries (4-pack),1,2.99,12/27/2019 20:41,"519 Pine St, Atlanta, GA 30301"
47085,311621,Wired Headphones,1,11.99,12/11/2019 20:59,"990 13th St, San Francisco, CA 94016"
47086,311622,Apple Airpods Headphones,1,150,12/17/2019 20:10,"585 7th St, Boston, MA 02215"
47087,311623,Macbook Pro Laptop,1,1700,12/30/2019 19:50,"711 9th St, Atlanta, GA 30301"
47088,311624,AAA Batteries (4-pack),1,2.99,12/27/2019 15:29,"91 Cherry St, Atlanta, GA 30301"
47089,311625,USB-C Charging Cable,1,11.95,12/25/2019 9:24,"839 Adams St, Los Angeles, CA 90001"
47090,311626,AA Batteries (4-pack),1,3.84,12/16/2019 18:39,"721 South St, Austin, TX 73301"
47091,311627,USB-C Charging Cable,1,11.95,12/16/2019 18:03,"488 Willow St, San Francisco, CA 94016"
47092,311628,ThinkPad Laptop,1,999.99,12/9/2019 1:06,"697 Hill St, Seattle, WA 98101"
47093,311629,Apple Airpods Headphones,1,150,12/22/2019 15:14,"523 Cedar St, San Francisco, CA 94016"
47094,311630,34in Ultrawide Monitor,1,379.99,12/3/2019 6:49,"631 Meadow St, San Francisco, CA 94016"
47095,311630,AA Batteries (4-pack),2,3.84,12/3/2019 6:49,"631 Meadow St, San Francisco, CA 94016"
47096,311631,USB-C Charging Cable,1,11.95,12/19/2019 12:42,"102 Dogwood St, Boston, MA 02215"
47097,311632,20in Monitor,1,109.99,12/28/2019 17:44,"897 North St, Los Angeles, CA 90001"
47098,311633,Lightning Charging Cable,1,14.95,12/10/2019 10:50,"199 Jackson St, New York City, NY 10001"
47099,311634,20in Monitor,1,109.99,12/30/2019 7:00,"451 Ridge St, Boston, MA 02215"
47100,311635,Wired Headphones,2,11.99,12/27/2019 10:42,"202 8th St, New York City, NY 10001"
47101,311636,Apple Airpods Headphones,1,150,12/13/2019 9:57,"948 Park St, Los Angeles, CA 90001"
47102,311637,Lightning Charging Cable,1,14.95,12/5/2019 17:32,"340 Church St, Boston, MA 02215"
47103,311638,Bose SoundSport Headphones,1,99.99,12/14/2019 16:38,"847 North St, San Francisco, CA 94016"
47104,311639,AA Batteries (4-pack),1,3.84,12/23/2019 21:54,"84 Cedar St, Austin, TX 73301"
47105,311640,34in Ultrawide Monitor,1,379.99,12/11/2019 9:25,"48 Hill St, San Francisco, CA 94016"
47106,311641,USB-C Charging Cable,1,11.95,12/23/2019 21:32,"750 Main St, Austin, TX 73301"
47107,311642,Bose SoundSport Headphones,1,99.99,12/2/2019 22:14,"109 Madison St, Seattle, WA 98101"
47108,311643,Bose SoundSport Headphones,1,99.99,12/17/2019 17:07,"882 Lincoln St, Portland, OR 97035"
47109,311644,Bose SoundSport Headphones,1,99.99,12/14/2019 20:52,"926 10th St, New York City, NY 10001"
47110,311645,34in Ultrawide Monitor,1,379.99,12/9/2019 9:30,"179 14th St, New York City, NY 10001"
47111,311646,Apple Airpods Headphones,1,150,12/18/2019 21:22,"224 12th St, Atlanta, GA 30301"
47112,311647,iPhone,1,700,12/31/2019 17:53,"19 Lincoln St, New York City, NY 10001"
47113,311648,Lightning Charging Cable,1,14.95,12/28/2019 15:33,"992 12th St, Boston, MA 02215"
47114,311649,27in 4K Gaming Monitor,1,389.99,12/5/2019 17:42,"759 Church St, New York City, NY 10001"
47115,311650,Google Phone,1,600,12/18/2019 22:44,"734 Maple St, Seattle, WA 98101"
47116,311650,Wired Headphones,2,11.99,12/18/2019 22:44,"734 Maple St, Seattle, WA 98101"
47117,311651,Apple Airpods Headphones,1,150,12/14/2019 19:39,"554 Park St, Seattle, WA 98101"
47118,311652,USB-C Charging Cable,1,11.95,12/29/2019 13:34,"398 West St, Atlanta, GA 30301"
47119,311653,Wired Headphones,1,11.99,12/15/2019 19:36,"125 Jefferson St, Seattle, WA 98101"
47120,311654,27in FHD Monitor,1,149.99,12/17/2019 23:02,"211 Lakeview St, San Francisco, CA 94016"
47121,311655,27in 4K Gaming Monitor,1,389.99,12/7/2019 11:29,"219 Madison St, Atlanta, GA 30301"
47122,311656,Lightning Charging Cable,1,14.95,12/22/2019 11:08,"181 Forest St, Los Angeles, CA 90001"
47123,311657,Wired Headphones,1,11.99,12/23/2019 20:19,"147 Lincoln St, Portland, ME 04101"
47124,311658,Wired Headphones,1,11.99,12/22/2019 18:19,"863 Jefferson St, San Francisco, CA 94016"
47125,311658,AAA Batteries (4-pack),1,2.99,12/22/2019 18:19,"863 Jefferson St, San Francisco, CA 94016"
47126,311659,Apple Airpods Headphones,1,150,12/26/2019 19:45,"840 Spruce St, Portland, OR 97035"
47127,311660,Lightning Charging Cable,1,14.95,12/18/2019 18:33,"440 Hickory St, Portland, OR 97035"
47128,311661,Apple Airpods Headphones,1,150,12/27/2019 19:57,"210 West St, Boston, MA 02215"
47129,311661,27in 4K Gaming Monitor,1,389.99,12/27/2019 19:57,"210 West St, Boston, MA 02215"
47130,311662,Bose SoundSport Headphones,1,99.99,12/11/2019 13:55,"331 Cedar St, Los Angeles, CA 90001"
47131,311663,Lightning Charging Cable,1,14.95,12/27/2019 18:12,"550 Willow St, Dallas, TX 75001"
47132,311664,Wired Headphones,1,11.99,12/10/2019 12:46,"659 Hickory St, Austin, TX 73301"
47133,311665,Google Phone,1,600,12/3/2019 13:33,"875 North St, San Francisco, CA 94016"
47134,311665,USB-C Charging Cable,1,11.95,12/3/2019 13:33,"875 North St, San Francisco, CA 94016"
47135,311666,USB-C Charging Cable,1,11.95,12/14/2019 15:50,"4 11th St, Los Angeles, CA 90001"
47136,311667,27in FHD Monitor,1,149.99,12/14/2019 19:04,"109 5th St, Los Angeles, CA 90001"
47137,311668,AA Batteries (4-pack),1,3.84,12/23/2019 10:22,"198 Elm St, Atlanta, GA 30301"
47138,311669,ThinkPad Laptop,1,999.99,12/27/2019 17:07,"868 7th St, Boston, MA 02215"
47139,311670,Bose SoundSport Headphones,1,99.99,12/20/2019 12:01,"112 North St, Boston, MA 02215"
47140,311671,iPhone,1,700,12/1/2019 16:08,"525 Main St, San Francisco, CA 94016"
47141,311672,Bose SoundSport Headphones,1,99.99,12/2/2019 16:16,"400 1st St, San Francisco, CA 94016"
47142,311673,USB-C Charging Cable,1,11.95,12/26/2019 22:24,"169 Forest St, San Francisco, CA 94016"
47143,311674,AAA Batteries (4-pack),3,2.99,12/28/2019 15:19,"682 Maple St, Portland, OR 97035"
47144,311675,Lightning Charging Cable,1,14.95,12/13/2019 12:06,"587 Lake St, San Francisco, CA 94016"
47145,311676,27in 4K Gaming Monitor,1,389.99,12/12/2019 17:57,"472 14th St, Dallas, TX 75001"
47146,311677,Apple Airpods Headphones,1,150,12/25/2019 15:25,"713 Cherry St, Boston, MA 02215"
47147,311678,27in 4K Gaming Monitor,1,389.99,12/15/2019 23:24,"126 Dogwood St, Atlanta, GA 30301"
47148,311679,Bose SoundSport Headphones,1,99.99,12/11/2019 12:46,"661 8th St, Boston, MA 02215"
47149,311680,iPhone,1,700,12/1/2019 22:38,"928 Church St, Los Angeles, CA 90001"
47150,311681,27in FHD Monitor,1,149.99,12/4/2019 7:40,"22 13th St, San Francisco, CA 94016"
47151,311682,AAA Batteries (4-pack),1,2.99,12/2/2019 12:46,"411 Washington St, San Francisco, CA 94016"
47152,311683,27in 4K Gaming Monitor,1,389.99,12/18/2019 20:58,"673 Lincoln St, Atlanta, GA 30301"
47153,311684,Flatscreen TV,1,300,12/6/2019 15:06,"115 Elm St, San Francisco, CA 94016"
47154,311685,Lightning Charging Cable,1,14.95,12/27/2019 12:26,"707 6th St, Los Angeles, CA 90001"
47155,311686,Bose SoundSport Headphones,1,99.99,12/14/2019 10:46,"853 Elm St, New York City, NY 10001"
47156,311687,USB-C Charging Cable,1,11.95,12/22/2019 3:57,"302 13th St, Dallas, TX 75001"
47157,311688,AA Batteries (4-pack),1,3.84,12/24/2019 19:31,"936 10th St, San Francisco, CA 94016"
47158,311689,AAA Batteries (4-pack),2,2.99,12/15/2019 15:52,"738 14th St, Boston, MA 02215"
47159,311690,AA Batteries (4-pack),2,3.84,12/19/2019 10:29,"312 Jefferson St, San Francisco, CA 94016"
47160,311691,USB-C Charging Cable,1,11.95,12/27/2019 19:18,"496 Lake St, Atlanta, GA 30301"
47161,311692,Lightning Charging Cable,1,14.95,12/9/2019 11:49,"462 Park St, Los Angeles, CA 90001"
47162,311693,27in FHD Monitor,1,149.99,12/6/2019 18:05,"594 9th St, Dallas, TX 75001"
